N,P,K,temperature,humidity,ph,rainfall,label
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,mango
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute
79,42,37,24.87300744,82.84022551,6.587918708,295.6094492,rice
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
76,60,39,20.0454142,80.3477562,6.766240045,208.5810155,rice
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,maize
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon
31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram
36,43,22,27.82684262,87.16679147,6.389882166,58.37249772,mungbean
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon
10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,pigeonpeas
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,kidneybeans
85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,rice
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango
34,45,21,28.18837136,82.60629652,6.287380117,37.01110438,mungbean
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,grapes
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,chickpea
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
21,39,20,28.14448546,82.1193047,7.064782138,46.75690086,mungbean
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes
28,69,16,29.77013109,66.29327012,6.547361618,35.69674138,lentil
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes
26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,lentil
14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,lentil
93,56,42,23.85724032,82.22572988,7.382762603,195.0948311,rice
6,68,18,24.388717,62.50453062,6.711341147,47.26052494,lentil
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango
104,18,30,23.60301571,60.39647474,6.779832611,140.9370415,coffee
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil
10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,lentil
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya
6,37,17,28.08657178,80.35005927,6.760694228,38.14476781,mungbean
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,chickpea
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,grapes
54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,papaya
104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,muskmelon
35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,chickpea
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans
33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,apple
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
32,13,42,23.50128217,92.97527546,5.786058032,106.61905,pomegranate
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,rice
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
86,59,35,25.78720567,82.11124033,6.946636369,243.5120414,rice
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,kidneybeans
23,70,15,34.6008247,63.11296779,7.403623355,60.41790253,blackgram
19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,orange
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
39,42,20,29.3499706,61.25353851,8.055908858,40.82840673,mothbeans
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,jute
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
60,43,44,21.01944696,82.95221726,7.416245107,298.4018471,rice
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,chickpea
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,lentil
13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,orange
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,chickpea
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,papaya
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,watermelon
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
39,17,45,18.09691127,90.42177379,6.924490731,104.88189,pomegranate
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon
13,67,18,30.5753044,34.75591197,5.384762927,177.5764304,pigeonpeas
12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,lentil
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,mango
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,maize
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton
102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,banana
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple
4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,lentil
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple
6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,rice
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,orange
16,8,9,24.60297538,91.28408653,7.601189843,111.2948115,orange
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,mango
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,papaya
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas
91,24,55,26.27061608,83.09194521,6.259086583,46.76837499,watermelon
15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,apple
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,blackgram
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,chickpea
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango
23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,lentil
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,maize
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,rice
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,watermelon
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean
56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,papaya
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee
21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate
77,38,36,21.8652524,80.1923008,5.953933276,224.5550169,rice
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,orange
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,muskmelon
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,coconut
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,maize
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana
9,49,16,30.88482722,41.36561835,7.661537348,55.053805,mothbeans
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,coconut
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,coffee
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,coconut
67,45,38,22.72791041,82.1706881,7.300410836,260.8875056,rice
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,watermelon
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil
95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,coffee
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,rice
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango
65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,papaya
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange
58,66,79,20.99373558,19.33470387,8.718192847,93.55280105,chickpea
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,watermelon
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil
86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,coconut
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,kidneybeans
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,coconut
85,37,39,24.52783742,82.73685569,6.364134968,224.6757231,rice
7,144,195,22.96388477,93.58065995,5.85648105,104.6472986,apple
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,coconut
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil
99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,rice
81,16,45,26.90435747,86.25426228,6.727468157,59.75980023,watermelon
25,71,24,28.49538735,60.44848407,7.187721818,74.91559514,blackgram
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes
95,16,46,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon
12,129,205,22.36238282,91.15761594,6.119432215,118.6832725,apple
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,mango
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,banana
52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,blackgram
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,jute
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,coconut
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
35,41,18,28.70562673,81.59200689,6.705008504,59.87065439,mungbean
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton
75,54,36,26.29465461,84.56919326,7.023936392,257.4914906,rice
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,papaya
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes
